Page,Item,Title,Date
126,9,홍천지역 근로자 대상 일자리 안심 공제사업 진행,2024/07/12
126,10,"홍천군 자율방재단, 폭염 대비 무더위쉼터 점검실시",2024/07/12
127,1,"㈜월드케미칼 직원들, 2년 연속 홍천군에 고향사랑기부 동참",2024/07/12
127,2,"홍천홉 생산 농가, 일본 방문 선진 재배법 익혀",2024/07/12
127,3,"홍천군, 일자리 안심 공제사업 근로자에게 최대 ‘1천 2백만 원’ 지원",2024/07/12
127,4,강원 인제·양구 폭염주의보…춘천·원주 등 6곳 유지,2024/07/12
127,5,[오늘 아침 신문] 노인 인구 1000만 돌파‥인생 시계도 늦춰진다,2024/07/12
127,6,"""전기 없는 반도체공장""...622조 클러스터 멈추나",2024/07/12
127,7,"태백시 탄소중립과, 강원도 규제혁신 우수사례 최우수",2024/07/12
127,8,"강원도장애인체육회 ""장애 청소년 동계스포츠 꿈 지원""",2024/07/12
127,9,홍천 실종자 무사생환 도운 경찰구조견 포상 받는다,2024/07/12
127,10,[이슈현장] 홍천 사사자 삼층석탑 오염 보존관리 시급,2024/07/12
128,1,홍천 구도심 상권 침체 가속… 야시장·온라인 판매 시도,2024/07/12
128,2,‘홍천국가항체클러스터’ 국내 최대 바이오 박람회서 주목,2024/07/11
128,3,"""삭막한 홍천 원도심을 저탄소 녹색도시로"" [fn 이사람]",2024/07/11
128,4,빨라지는 고령화 시계…강원자치도 65세 이상 24.72%,2024/07/11
128,5,"강원특별자치도, 규제혁신 우수사례 경진대회",2024/07/11
128,6,"강원특별자치도, 철원 지역 말라리아 경보 발령",2024/07/11
128,7,[포토뉴스] 월드케미칼 홍천 무궁화 장학금 기탁,2024/07/11
128,8,"㈜월드케미칼(대표 박재희), 무궁화장학금 200만원 기탁",2024/07/11
128,9,"""삭막한 원도심을 저탄소 녹색도시로 재탄생시킬겁니다"" [fn이사람]",2024/07/11
128,10,홍천 ‘무인민원 발급기 외국어 지원 서비스’ 우수상,2024/07/11
129,1,"홍천군의회, 제350회 임시회 ‘9일간의 의사일정’ 돌입",2024/07/11
129,2,"""장애 청소년들에게 동계 스포츠 꿈을 심어줬다""",2024/07/11
129,3,"홍천군 서석면지역사회보장협의체, 초복 맞이 삼계탕 나눔",2024/07/11
129,4,"11기동사단, K-2 전차사격훈련 실시",2024/07/11
129,5,"홍천군노인복지관, 노인일자리·사회활동 지원사업 운영",2024/07/11
129,6,"홍천군, 강원도 규제혁신 우수사례 경진대회서 우수상 영예",2024/07/11
129,7,강원 원주·철원 폭염주의보…춘천 등 4곳 유지,2024/07/11
129,8,90대 실종자 찾은 경찰구조견 '볼트' 포상 받는다,2024/07/11
129,9,"홍천군, 여름철 ‘로컬푸드 행복장터’ 초대박 노린다!",2024/07/11
129,10,"홍천군, 바이오플러스-인터펙스 코리아 2024 참가",2024/07/11
130,1,"강원자치도, 2024년 규제혁신 우수사례 경진대회",2024/07/11
130,2,"홍천군, 강원자치도 규제혁신 우수사례 경진대회 우수상",2024/07/11
130,3,"홍천군자원봉사센터, 노후보일러 교체사업 전개",2024/07/11
130,4,강원 '대상 웰라움 홍천' 전용 84㎡ 타입 청약 마감,2024/07/11
130,5,"‘유소년 농구 슈퍼컵’, 5개월 만에 포천에서 2회 대회 개최",2024/07/11
130,6,"""바이오 창업 50개사 육성, 경제효과 3000억원 목표""",2024/07/11
130,7,[이슈현장] 홍천군의회 원구성 난항 의정활동 차질,2024/07/11
130,8,반값 농자재 예산 7배 투입한 홍천 ‘1석 2조 효과’,2024/07/11
130,9,강원·경북 일대 호우주의보 해제…춘천 폭염주의보 지속,2024/07/10
130,10,"홍천군, 내년도 지방소멸대응기금 확보 잰걸음",2024/07/10
131,1,태백 등 호우주의보,2024/07/10
131,2,[인사]강원특별자치도,2024/07/10
131,3,[포토뉴스]도의회 교육위원회 연찬회 개최,2024/07/10
131,4,"강원특별자치도의회, 교육위원회 연찬회 개최",2024/07/10
131,5,‘농촌 유학으로 인구 유입’ 홍천군 고향올래 공모사업 선정,2024/07/10
131,6,"홍천군 서면 새마을지회, 불우이웃돕기 성금 1백만 원 전달",2024/07/10
131,7,"홍천군, 고향올래 공모사업 ‘로컬유학’ 분야 선정",2024/07/10
131,8,"신영재 홍천군수, 국비 확보 위해 세종 청사 방문",2024/07/10
131,9,"신영재 홍천군수, 예산 확보 총력 ‘세종 중앙부처’ 방문",2024/07/10
131,10,[강원특별자치발전 전략토론회] 홍천 ‘철도 뚫린 바이오 도시’ 향해 박차,2024/07/10
132,1,"춘천시, 바이오산업 체계적 육성 근거 마련…산업 육성 및 지원 조례 공포·시행",2024/07/10
132,2,"홍천군농업기술센터, 2025년 농촌지도사업 발굴 세미나",2024/07/10
132,3,강원 춘천·횡성·화천·홍천 '폭염주의보' 발효,2024/07/10
132,4,"홍천군, 반값 농자재 지원사업 ‘300억 최대 규모’ 지원",2024/07/10
132,5,'고랭지 감자 역병' 지금 방제하세요,2024/07/10
132,6,'고향올래(GO鄕ALL來)' 공모사업에 홍천군 선정,2024/07/10
132,7,"100대 명산 4곳, 국내 최초 임도 보유 홍천… ‘산림관광’ 육성 시동",2024/07/10
132,8,"제천시청 체조팀, 제49회 KBS배 전국기계체조대회 5개 부문 수상",2024/07/10
132,9,1위에 신기록까지… 미래가 기대되는 제천시청 체조팀,2024/07/10
132,10,"홍천군농촌체험휴양마을협의회, 전국 최우수상",2024/07/09
133,1,도시민 사로잡은 홍천의 농촌 관광 콘텐츠는?,2024/07/09
133,2,[동정] 이규설 홍천군번영회장,2024/07/09
133,3,강원특별자치도민 수호하는 ‘베테랑’ 경찰·소방 수색견,2024/07/09
133,4,제천시청 체조선수단 전국대회 석권,2024/07/09
133,5,"제천시청 체조팀, 전국기계체조대회 5개 부문 입상",2024/07/09
133,6,강원 홍천 등 전국 12곳 '고향올래 사업' 선정됐다,2024/07/09
133,7,"강원관광재단, 지역 양조장과 함께 하는 캠핑관광 프로그램 운영",2024/07/09
133,8,"홍천군, 2024년 제2회 주민참여예산위원회 개최",2024/07/09
133,9,“고랭지 감자 역병 지금 방제하세요”,2024/07/09
133,10,"홍천군농촌체험휴양마을협의회, 도농 교류의 날 행사 우수 활동 부스 전국 최우수상 쾌거",2024/07/09
134,1,"홍천군 남면건강플러스마을위원회, 구강보건사업 심층 면담",2024/07/09
134,2,"새로이시스템 임영석 대표, 홍천군 고향사랑기부금 100만원 기부",2024/07/09
134,3,"홍천군, 중앙시장 급배기 장치 준공식",2024/07/09
134,4,"강원관광재단, 지역 양조장 연계 캠핑관광 ‘헤롱헤롱 캠핑일기’ 프로그램",2024/07/09
134,5,강원관광재단 지역 양조장과 캠핑관광 프로그램 개최,2024/07/09
134,6,전국 최고 품질 홍천찰옥수수 축제 오는 19일 개막,2024/07/09
134,7,"(재)홍천문화재단, 기획전시 ‘여름 숲 속의 기억’ 개최",2024/07/09
134,8,제28회 홍천찰옥수수 축제 19일 개막... “전국 최고의 옥수수를 가려라!”,2024/07/09
134,9,"제천시청 체조팀, 제49회 KBS배 전국기계체조대회 5개 부문 수상",2024/07/09
134,10,"제천시청 체조팀, 제49회 KBS배 전국기계체조대회 5개 부문 수상",2024/07/09
135,1,"홍천군, 올해 청년 일자리 근속장려금 2차 대상자 모집",2024/07/09
135,2,"제천시청 체조선수단, KBS배 전국기계체조대회 입상",2024/07/09
135,3,"홍천군농촌체험휴양마을협, 도농교류 행사서 전국 최우수상 수상",2024/07/09
135,4,홍천군가족센터 '이주배경 가정' 조명 사진전,2024/07/09
135,5,매년 침수·고립 반복되는 주민들…본격적인 장마에 올해도 걱정,2024/07/09
135,6,2024 도농교류의 날 기념행사 강원농촌관광 홍보,2024/07/09
135,7,진학·취업 위해 홍천 떠나는 20대 … “유출 방지책 필요”,2024/07/08
135,8,52㎜ 강한 장맛비에 피해 속출…9일에도 집중 호우 이어져,2024/07/08
135,9,집중호우에 강원 곳곳서 나무 쓰러지고 교통사고 잇따라 ,2024/07/08
135,10,홍천 중소기업 근무 청년들에게 최대 300만원 장려금,2024/07/08
136,1,"홍천군 화촌면지역사회보장협의체, 2024년 건강한 여름나기 물품 지원사업 전달식",2024/07/08
136,2,"글로벌쉐어 ""강원도 소외계층 나눔, 누적 10억원 달성""",2024/07/08
136,3,[포토뉴스]양양군·홍천군 조합운영협의회 개최,2024/07/08
136,4,"홍천군노인복지관, 노인맞춤돌봄서비스 사회관계 및 인지기능 향상 ‘어울림’",2024/07/08
136,5,"홍천군, 2024년 청년 일자리 근속장려금 2차 대상자 모집",2024/07/08
136,6,"홍천군, 안심식당 지정업소 운영실태 현장점검 실시",2024/07/08
136,7,"홍천군, 새로운 홍천 추진 위원회 회의 개최",2024/07/08
136,8,강원 홍천서 실종된 90대 노인 사흘만에 구조,2024/07/08
136,9,홍천중앙시장 ‘오픈 스튜디오’ 조성 추진,2024/07/08
136,10,"홍천나누미봉사단, 수타사 월인봉사단 생활·장수사진 촬영 봉사",2024/07/08
137,1,[오늘의 청약 일정] '행정중심복합도시63UR1' 통합공공임대 1순위 청약 등,2024/07/08
137,2,"홍천서 실종 90대 치매 노인, 수색견 ‘볼트’ 활약에 무사 귀가",2024/07/08
137,3,서울서 홍천 전통주 우수성 알렸다,2024/07/08
137,4,홍천 90대 실종자 자택 인근 야산서 4일 만에 구조,2024/07/08
137,5,[알립니다]‘K-바이오클러스터의 시작’ 강원 바이오 포럼,2024/07/08
137,6,[피플&피플]20여년간 지역사회 나눔 실천 전국적 모범사례 인정,2024/07/08
137,7,부평 관광명소 일일투어… 다문화·청소년·군인 대상,2024/07/08
137,8,번개 치고 폭우 내린 충청·강원…고속도로서 차 미끄러지기도,2024/07/07
137,9,"홍천군, 인천 부평구 교류 프로그램 참가 초등생 모집",2024/07/07
137,10,홍천 90대 노인 실종 사흘 만에 무사 구조,2024/07/07
138,1,잣·산양삼·오미자로 만든 ‘홍천 전통술’ 박람회서 인기 만점,2024/07/07
138,2,홍천 실종 90대 노인 무사 구조… ‘볼트’가 찾았다,2024/07/07
138,3,드론 신호 보내자 수색견 실종자 발견… 사흘 만에 90대 노인 구조,2024/07/07
138,4,“4살 볼트가 또 찾았다”…실종된 90대 치매 노인 사흘 만에 구조,2024/07/07
138,5,[포토뉴스] 새로운 홍천추진위원회 정기회의,2024/07/07
138,6,"""도로 위 나무가 쓰러졌어요""… 강원 곳곳 비바람 피해 잇따라",2024/07/07
138,7,"강원특별자치도, 제2연평해전 영웅 고(故) 박동혁 병장 유가족 찾아 위로",2024/07/07
138,8,"도농교류 기념식·농촌여름휴가 페스티벌, 강원 농촌관광 홍보",2024/07/07
138,9,"홍천서 실종된 90대 노인, 사흘 만에 구조",2024/07/07
138,10,"강원도, 제2연평해전 영웅 고 박동혁 병장 유가족 찾아 위로",2024/07/07
139,1,홍천서 실종 90대 치매 노인 … 수색견 ‘볼트’ 발견 무사 귀가,2024/07/07
139,2,"한 총리, 예천 아프리카돼지열병에 긴급 방역 지시…올해만 4번째",2024/07/07
139,3,"""구조견이 찾았다"" 홍천 두촌면 실종자 수색 나흘만에 '무사 구조'",2024/07/07
139,4,[포토뉴스] 홍천군사회복지시설총연합회 유관기관 간담회,2024/07/07
139,5,[포토뉴스] 홍천군보건소 보건복지부 장관상 수상,2024/07/07
139,6,"홍천소방서, 두촌면 실종자 수색 4일차 무사 구조!",2024/07/07
139,7,"홍천소방서, 두촌면 실종자 4일차 수색 시작",2024/07/07
139,8,"강원자치도, 창의적 발상과 도전 ‘강원농촌관광’ 홍보",2024/07/07
139,9,동해 공설운동장 인근서 'BMW·모닝' 충돌…4명 중경상,2024/07/06
139,10,홍천군 두촌면 90대 여성 실종… 사흘째 수색중,2024/07/06
140,1,[분양 캘린더] 7월 둘째 주 '판교테크노밸리중흥S클래스' 등 6103가구 분양,2024/07/06
140,2,가평군수 “제2경춘국도 조기착공“…북부내륙권 행정협의회,2024/07/05
140,3,"김진태 지사 “고(故) 박동혁 병장 영원히 기억, 생활 속 보훈 실천”",2024/07/05
140,4,"무궁화양묘반 김문식씨, 홍천군 무궁화장학금 150만 원 기탁",2024/07/05
140,5,"이강목 강원농어촌체험휴양마을협의회장, 농촌발전유공 국무총리 표창 수상",2024/07/05
140,6,"홍천군보건소, 2024년 지역사회 통합건강증진사업 평가 2년 연속 ‘우수지자체’ 선정",2024/07/05
140,7,"부평구, 2024 ‘원데이 부평 한바퀴 관광투어’ 진행",2024/07/05
140,8,"강원 홍천지역 전통주, 서울국제주류박람회서 인기몰이",2024/07/05
140,9,"홍천 전통주, 서울국제주류박람회 인기몰이",2024/07/05
140,10,"신영재 홍천군수, 제59회 강원자치도민체육대회 홍천군 선수단 해단식 참석",2024/07/05
141,1,"홍천군 전통주, 서울국제주류박람회에서 인기몰이",2024/07/05
141,2,"홍천군, 시내버스 서비스 개선…“만족도 제고”",2024/07/05
141,3,홍천 산림자원 활성화 모색…국내 1호 임도서 도보행사 개최,2024/07/05
141,4,술자리서 말다툼 하다 지인 살해 60대 중형,2024/07/05
141,5,[사설] 동학기념사업 조례 발의 '환영',2024/07/05
141,6,"홍천중앙시장, 빈 점포 활용 온라인 판매 시도",2024/07/04
141,7,술에 취해 지인 살해한 60대 징역 10년,2024/07/04
141,8,"북부내륙권 7개 시·군, 바이오 특화단지 성공 공동 협력 약속",2024/07/04
141,9,"“우울, 불안 느끼면 마음투자 지원사업 신청 하세요”",2024/07/04
141,10,과천 228.5대 1 vs 지방 미분양… 하반기 첫주 청약시장 '극과 극',2024/07/04
142,1,"[포토뉴스] 농협, 홍천서 ‘축산 농장 벽화 그리기’",2024/07/04
142,2,홍천 갈마곡리 일원에 공영 노외 주차장 조성,2024/07/04
142,3,"홍천군, 공영노외주차장(갈마곡리 474번지 일원) 조성사업 시행",2024/07/04
142,4,춘천 하이엔드 카라반 캠핑장 ‘엔더스뷰’ 오픈,2024/07/04
142,5,분양가·전셋값 상승에... 청약도 매매도 들썩이는 수도권,2024/07/04
142,6,공공근로 일자리로 말다툼 하다 지인 살해한 60대 징역 10년,2024/07/04
142,7,술 마시고 다투다 '욱' 홍천서 지인 살해한 60대 중형,2024/07/04
142,8,지자체 IDC 프로젝트 28개…강원도 압도적,2024/07/04
142,9,"에이치에스네이처, 강원도 춘천 하이엔드 카라반 캠핑장 '엔더스뷰' 오픈",2024/07/04
142,10,"홍천군, 전통시장 판로 확대위해 오픈스튜디오 운영",2024/07/04
143,1,"홍천군, 토양오염 실태조사 실시",2024/07/04
143,2,"홍천군, 2024년 어린이 도시문화체험 교류 참가자 모집",2024/07/04
143,3,"홍천군청소년수련관, 청소년유해환경감시단 활동",2024/07/04
143,4,홍천군 반값농자재 사업 지역농가 '호응',2024/07/04
143,5,[동정]나기호 홍천군의원,2024/07/04
143,6,"바이오 국가첨단 특화단지 유치, 산·학·연·관 ‘팀 강원’ 성과 돋보였다",2024/07/03
143,7,"무궁화 도시 홍천 ""독도 수호, 홍천 철도 조기착공"" 한마음",2024/07/03
143,8,미술관·다방·빵집 … 골프장 '부캐' 전쟁,2024/07/03
143,9,당좌거래정지 7월 3일,2024/07/03
143,10,"홍천군청소년수련관, ‘무궁화 액자 만들기 2회기’ 진행",2024/07/03
144,1,"홍천군노인복지관, 어르신 병원 동행서비스 업무협약",2024/07/03
144,2,홍천군-(재)강원테크노파크 홍천도시첨단산업단지 위탁 관리 협약,2024/07/03
144,3,"홍천군, 전국민 마음투자 지원사업 시행",2024/07/03
144,4,"홍천군, 민방위시설 특별점검 실시",2024/07/03
144,5,"홍천군, 올해 농업인 수당 19일까지 지급",2024/07/03
144,6,"홍천군, 강원TP와 도시첨단산업단지 위탁관리 협약 체결",2024/07/03
144,7,"홍천군, 7월부터 ‘전국민 마음투자 지원 사업’ 시행",2024/07/03
144,8,"홍천군, 도시첨단산업단지 위탁관리 협약 체결",2024/07/03
144,9,"홍천군청소년수련관, 홍천 허그인 아동·청소년 후원회와 ‘아이조아 체육교실’ 운영",2024/07/03
144,10,[동정]이광재 홍천군의원,2024/07/03
145,1,[이슈현장] 산주 모르게 '1만 그루 싹둑' 산림 벌채 물의,2024/07/03
145,2,전명준 범죄예방위원 춘천지역협의회장 국민포장 수상,2024/07/03
145,3,통폐합 위기 홍천 일반계고… ‘바이오 특성화’ 돌파구,2024/07/03
145,4,"[간추린 소식] 강원, 비 피해 4건…교통사고·나무 전도 외",2024/07/02
145,5,"사라져가는 강원 소재 터미널, 지역민들 기억 조각 모아보니",2024/07/02
145,6,홍천군 2023년 수돗물 품질 보고서 발간,2024/07/02
145,7,홍천군 2024 농업인 수당 지급,2024/07/02
145,8,"홍천군노인복지관, <베테랑 교실> 2기 활동 진행",2024/07/02
145,9,[포토뉴스]민주평화통일 홍천군협의회 독도방문 캠페인,2024/07/02
145,10,"홍천군, 여름철 수인성·식품매개감염병 예방수칙 홍보",2024/07/02
146,1,"홍천군, 물놀이 안전시설 전수점검 실시",2024/07/02
146,2,"속초 70대, 도지사배 동호인 축구대회 우승",2024/07/02
146,3,춘천·철원·화천·홍천 호우주의보 발효… 원주 등 3곳 유지,2024/07/02
146,4,"홍천군, 8186농가에 가구당 70만원씩 농업인 수당 지급",2024/07/02
146,5,"홍천군, ‘2023년 수돗물 품질보고서’ 발간",2024/07/02
146,6,"홍천군, 온-나라 문서 2.0으로 시스템 전환",2024/07/02
146,7,[오늘의 청약 일정] ' 마포자이힐스테이트라첼스' 1순위 청약 등,2024/07/02
146,8,"""온라인 절차 복잡"" 지방보조금 전산화 고령농업인 난감",2024/07/02
146,9,"“삶의 이정표 정해진 한국 사회, ‘韓 히키코모리’ 만들었다”",2024/07/02
146,10,"홍천군 농어촌버스 '더 편하게, 더 안전하게'",2024/07/01
147,1,홍천에 항체산업클러스터 생기니 20~40대가 돌아왔다,2024/07/01
147,2,은둔 청년 이해하려 스스로 독방에 갇힌 부모... 英BBC가 조명한 한국 실태,2024/07/01
147,3,홍천 ‘중앙하이츠 스카이뷰45’ 분양…초고층 랜드마크로 조성,2024/07/01
147,4,"""은둔형 외톨이 자녀 이해하려는 한국 부모들, 감금 체험도 자처""",2024/07/01
147,5,"""연간 매출 1조 넘는 신약 개발""… 글로벌 바이오 산업 거점 꿈꾸는 지자체들",2024/07/01
147,6,"애홍회, 홍천군 취약계층 집 청소봉사",2024/07/01
147,7,예술의전당에 나무집 세운 까닭은…내촌목공소 첫 전시 외,2024/07/01
147,8,"홍천군, 마을 25곳에 버스 도착시간 실시간 제공",2024/07/01
147,9,'본격 장마 시작' 강원 영서 2일부터 100㎜ 이상 폭우,2024/07/01
147,10,"홍천군, 농어촌버스 편의성·접근성 개선 강화",2024/07/01
148,1,"인제군, 드림스타트 문화체험 프로그램「아쿠아 드림패밀리」추진",2024/07/01
148,2,"비발디파크 오션월드, DJ페스타-스페셜짐 등 '2024 써머 페스타' 진행",2024/07/01
148,3,"홍천군 <농어촌버스, 더 편하게, 더 안전하게!>",2024/07/01
148,4,'인사이드 아웃2' 누적 관객 563만 명…'핸섬가이즈' 2위 역주행,2024/07/01
148,5,"[대한민국 행정·의회박람회] 시군별 특색 넘치는 정책, 주요 관광지 소개",2024/07/01
148,6,"윤, 이달 순차 개각 예고…강원 출신 장·차관 발탁 촉각",2024/07/01
148,7,"“저를 감금해주세요”…자녀 위해 나선 학부모들, 무슨 사연이",2024/07/01
148,8,"홍천군, 계절근로자 체류기간 연장 접수 “최대 3개월 가능”",2024/07/01
148,9,홍천 “바이오 특화단지 유치 이어 ‘철도 시대’ 열자”,2024/07/01
148,10,[포토뉴스] 홍천노인회 사회서비스형 소양 및 직무교육,2024/07/01
149,1,"바이오 특화단지 강원, 글로벌 연구 거점 ‘바이멕(BIMEC)’ 설립 박차",2024/07/01
149,2,[민선 8기 반환점-강원경제 성과와 과제]기업하기 좋은 환경 조성해야,2024/07/01
149,3,"英 BBC, 은둔형 외톨이 자녀 둔 한국 부모들 조명",2024/06/30
149,4,강원지역 123㎜ 물폭탄…토사 유출·하천 범람 등 피해 잇따라,2024/06/30
149,5,"""한국의 '행복공장'에서 부모들이 스스로를 감방에 가두는 이유는""",2024/06/30
149,6,"""'은둔형 외톨이' 자녀 이해하려는 韓부모들 '감금 체험' 자처""",2024/06/30
149,7,"강원 관광객 전월 대비 증가, 전년 대비 감소",2024/06/30
149,8,공덕동에 1000가구 대단지 나온다···전국 7024가구 청약 접수,2024/06/30
149,9,“집 앞이 피서지”…강원 도심 물놀이장 ‘풍덩’,2024/06/30
149,10,"홍천군, 외국인 계절근로자 체류기간 연장 접수",2024/06/30
150,1,[분양캘린더] 고양장항카이브유보라·과천디에트로 등 전국 9754가구 분양,2024/06/29
150,2,강원 홍천서 발견된 6·25 전사자 신원 확인,2024/06/29
150,3,"""샤워하고 머리 말리고 있는데"" 한혜진, '사생활 침해' 호소",2024/06/29
150,4,홍천 “바이오 특화단지 유치 이어 ‘철도 시대’ 열자”,2024/06/29
150,5,"7월 첫째주, 공덕동 첫 1000가구 대단지 등장… 전국 7024가구 청약 접수 예정",2024/06/28
150,6,민주당 홍천군의원들 “현 의장 선거 불출마 요구”,2024/06/28
150,7,"홍천군노인복지관, 청춘 교실 이용자·이용자 가족 간담회",2024/06/28
150,8,20살에 전사한 6·25 참전용사 73년 만에 가족 품으로,2024/06/28
150,9,"한혜진 ""샤워하고 나왔는데 4명 무단침입…얼어 있었다""",2024/06/28
150,10,"오흥수 부군수, 무궁화 장학금 300만원 기탁",2024/06/28
151,1,"홍천군노인복지관, 어르신 병원동행 서비스 개시",2024/06/28
151,2,"“새 시대의 시작, 개혁의 길”… 정권 창출 의지 다진 개혁신당",2024/06/28
151,3,"대한노인회 홍천군지회, 노인일자리 사회서비스형 소양 및 직무교육",2024/06/28
151,4,"""오빠 갔다 올게""...휴가 중 참전 황정갑 하사 73년 만에 가족 품으로",2024/06/28
151,5,"강원자치도, 자연 속에서 ‘체험형 힐링 관광지’ 인기",2024/06/28
151,6,"""샤워하고 나왔더니 4명이 마당에""… 한혜진, 별장 무단침입 피해에 울타리 설치",2024/06/28
151,7,"18세 입대한 6·25 전사자, 70여년 만에 가족품으로",2024/06/28
151,8,"‘호국영웅’ 황정갑 중사, 70여년만에 가족품으로",2024/06/28
151,9,전쟁나자 “오빠 다녀올게” 떠났던 6·25 전사자…유해 발굴 16년 만에 신원 확인,2024/06/28
151,10,"화순군, 국가첨단전략산업 바이오 특화단지 최종 확정",2024/06/28
152,1,6·25전쟁 전사자 유해 234번째 신원 확인…황정갑 일등중사,2024/06/28
152,2,6·25 홍천 부근 전투서 전사한 황정갑 하사 73년 만에 귀환,2024/06/28
152,3,"오흥수 홍천부군수, 31년 공직생활 마무리",2024/06/28
152,4,"홍천군, 사업장 근로자 대상 특수건강진단 실시",2024/06/28
152,5,"홍천군, 안전상비의약품 판매업소 편의점(24시운영) 7개소에 자동심장충격기(AED) 설치",2024/06/28
152,6,"홍천군, 제4기 귀농귀촌학교 운영",2024/06/28
152,7,"홍천군, 장마철 대비 가축분뇨 불법배출 점검 실시",2024/06/28
152,8,"홍천군, 외국인 계절근로자 체류기간 연장 접수 시작",2024/06/28
152,9,‘춘천·홍천 국가바이오산단지’ 선정…‘K-바이오’ 도약,2024/06/28
152,10,폭염·폭우에 가축 질병 걸릴라… 동물의료지원단 운영,2024/06/28
153,1,강원 홍천 하천에 레미콘 추락...60대 운전자 숨져,2024/06/28
153,2,홍천 도로공사현장 레미콘차량 추락 60대 운전자 구조,2024/06/28
153,3,오흥수 홍천 부군수 30년 공직 마무리,2024/06/28
153,4,홍천군 '바이오 특화단지' 선정 환영…국가항체클러스터 탄력,2024/06/28
153,5,5조원 규모 생산·부가가치 유발효과 기대,2024/06/28
153,6,북한 대남 오물 풍선 신고 잇따라…강원 이틀간 8건,2024/06/27
153,7,춘천·홍천 ‘국가바이오산업단지’ 선정…‘K-바이오’ 도약,2024/06/27
153,8,이 시각 소방청 상황실,2024/06/27
153,9,"홍천군, “바이오 특화단지 선정으로 홍천국가항체클러스터 사업 탄력”",2024/06/27
153,10,바이오 특화단지 춘천-홍천 전국 주목…기업 이주 탄력 기대,2024/06/27
154,1,"홍천 신장대리, ‘다시신장’ 개소…도시재생 공간",2024/06/27
154,2,"홍천, 레미콘 차량 추락…60대 운전자 숨져",2024/06/27
154,3,춘천·홍천 ‘국가바이오산업단지’ 선정…‘K-바이오’ 도약,2024/06/27
154,4,홍천서 작업 중 지반 무너져 레미콘 하천 추락…60대 사망,2024/06/27
154,5,"한달 간 두번 용산 찾은 김진태 지사, 바이오 ‘올인’ 결실",2024/06/27
154,6,구도심 낡은 건물이 마을 카페로 … 홍천 ‘다시 신장’ 문 열어,2024/06/27
154,7,여야 4대4 홍천군의회 후반기 의장단 주목 … “협치 늘려야”,2024/06/27
154,8,오흥수 30대 홍천부군수 28일 이임… “고향 발전 응원”,2024/06/27
154,9,홍천군 미래성장추진단장에 장용기 … 하반기 전보 인사 단행,2024/06/27
154,10,춘천·홍천 ‘국가바이오산업단지’ 선정…‘K-바이오’ 도약,2024/06/27
155,1,"개혁신당, 강원도서 워크숍… ‘2027 대선승리’ 다짐",2024/06/27
155,2,강원 공사 현장서 사고 잇따라…1명 사망·2명 중상[종합],2024/06/27
155,3,강원 정치권 “바이오 첨단전략산업 특화단지 선정 환영”,2024/06/27
155,4,"강원특별자치도, 춘천+홍천 바이오 특화단지 유치 성공",2024/06/27
155,5,"강원, 바이오산업 ‘게임체인저’ 급부상…국가첨단전략산업단지 유치",2024/06/27
155,6,홍천서 콘크리트 타설 중 레미콘차량 추락…운전자 사망,2024/06/27
155,7,"춘천·홍천 바이오 중심도시로…강원도, 바이오 특화단지 지정",2024/06/27
155,8,"“고성 산불 5년, 정부 여전한 소상공인 피해 보듬어야” 강원 시·군의회 한 목소리",2024/06/27
155,9,홍천군 <바이오 국가전략첨단산업 특화단지>최종 선정!,2024/06/27
155,10,강원자치도 <춘천+홍천 바이오 특화단지 유치> 성공!,2024/06/27
156,1,'대상 웰라움 홍천' 견본주택 오픈...7월2일 1순위 청약,2024/06/27
156,2,"허영 ""강원 바이오 첨단전략산업 특화단지 선정 환영""",2024/06/27
156,3,[포토뉴스] 육탄 11용사 제74주기 전승기념 및 합동추도식,2024/06/27
156,4,"허영 의원, “강원 바이오 첨단전략산업 특화단지 선정 환영”",2024/06/27
156,5,작업 중이던 레미콘 하천에 추락…60대 운전자 숨져,2024/06/27
156,6,홍천서 레미콘 하천 아래 추락…60대 운전자 숨져,2024/06/27
156,7,오죽하면 180보마다 감시카메라…국가정원 망친 '비양심 도둑들',2024/06/27
156,8,강원 홍천 하천에 레미콘 추락...60대 운전자 숨져,2024/06/27
156,9,"홍천군, 2024년 장애인 평생교육이용권 지원사업 이용자 모집",2024/06/27
156,10,홍천 팔봉리서 레미콘 차량 추락...운전자 심정지,2024/06/27
157,1,홍천서 작업 중 지반 무너져 레미콘 하천 추락…60대 심정지,2024/06/27
157,2,시흥시 '국가첨단전략산업 바이오 특화단지' 유치 확정,2024/06/27
157,3,"홍천소방서, 레미콘차량 추락사고 구호 조치",2024/06/27
157,4,오흥수 홍천부군수 퇴임,2024/06/27
157,5,"홍천군노인복지관, ‘바로 봄 선배시민 자원봉사단’ 친환경 교육 진행",2024/06/27
157,6,"홍천군노인복지관, (사)함께하는 사랑밭 후원 ‘보행보조기 20대’ 전달",2024/06/27
157,7,"홍천, ‘가리산휴양림’ 시설물 정비 완료",2024/06/27
157,8,한 달째 날아오는 오물풍선…국가중요시설도 피할 수 없어,2024/06/27
157,9,"홍천한우사랑말, 1050만원 상당 한우 이웃돕기 성품 기탁",2024/06/27
157,10,"홍천군, 제68회 ‘홍천 우리 꽃 연구회 야생화’ 전시회",2024/06/27
158,1,"홍천군, 도시재생 주민어울림공간 ‘다시신장’ 개소",2024/06/27
